was O -1
loved O -1
by O -1
every O -1
one O -1
and O -1
No O -1
one O -1
liked O -1
Dioblo B-ASP -1

I O -1
loved O -1
how O -1
Angela B-ASP -1
was O -1
loved O -1
by O -1
every O -1
one O -1
and O -1
No O -1
one O -1
liked O -1
Dioblo B-ASP 0

It O -1
is O -1
amazing O -1
how O -1
Lynne B-ASP 2
Ried I-ASP 2
Banks I-ASP 2
put O -1
you O -1
into O -1
the O -1
book O -1

This O -1
book B-ASP 2
is O -1
different O -1
then O -1
the O -1
ohter O -1
books O -1
I O -1
read O -1
by O -1
her O -1
but O -1
this O -1
book O -1
was O -1
the O -1
best O -1

When O -1
I O -1
took O -1
the O -1
first O -1
look O -1
at O -1
the O -1
cover B-ASP 2
I O -1
knew O -1
that O -1
it O -1
would O -1
be O -1
an O -1
wonderfull O -1
book B-ASP -1

When O -1
I O -1
took O -1
the O -1
first O -1
look O -1
at O -1
the O -1
cover B-ASP -1
I O -1
knew O -1
that O -1
it O -1
would O -1
be O -1
an O -1
wonderfull O -1
book B-ASP 2

this O -1
is O -1
one O -1
of O -1
the O -1
best O -1
books B-ASP 2
i O -1
have O -1
read O -1
in O -1
the O -1
last O -1
year O -1
or O -1
so O -1

If O -1
you O -1
are O -1
looking O -1
for O -1
a O -1
thrilling O -1
mystery, O -1
this O -1
is O -1
the O -1
book O -1
for O -1
you! O -1
This O -1
book O -1
is O -1
about O -1
an O -1
asmatic B-ASP 1
boy I-ASP 1
who O -1
has O -1
moved O -1
to O -1
a O -1
new O -1
school O -1
and O -1
the O -1
first O -1
day O -1
has O -1
a O -1
asma B-ASP -1
attack I-ASP -1

If O -1
you O -1
are O -1
looking O -1
for O -1
a O -1
thrilling O -1
mystery, O -1
this O -1
is O -1
the O -1
book O -1
for O -1
you! O -1
This O -1
book O -1
is O -1
about O -1
an O -1
asmatic B-ASP -1
boy I-ASP -1
who O -1
has O -1
moved O -1
to O -1
a O -1
new O -1
school O -1
and O -1
the O -1
first O -1
day O -1
has O -1
a O -1
asma B-ASP 0
attack I-ASP 0

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP 1
Penhaligon I-ASP 1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP -1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP 1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP -1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP 1
Monday I-ASP 1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP -1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP 1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP 1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP -1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP 1
hand I-ASP 1
of I-ASP 1
a I-ASP 1
clock I-ASP 1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP -1
he O -1
can't O -1
yet O -1
open) O -1

In O -1
having O -1
this O -1
attach O -1
Arthur B-ASP -1
Penhaligon I-ASP -1
meets O -1
two O -1
new O -1
friends O -1
(Leaf O -1
and O -1
Ed B-ASP -1
twin O -1
brother O -1
and O -1
sister) O -1
and O -1
also O -1
gets O -1
a O -1
suprise, O -1
Mister B-ASP -1
Monday I-ASP -1
and O -1
his O -1
buttler, O -1
Sneezer, O -1
appear O -1
with O -1
a O -1
flash O -1
of O -1
light O -1
and O -1
give O -1
Arthur O -1
a O -1
gift,(Arthur O -1
thinks O -1
Sneezer B-ASP -1
is O -1
up O -1
to O -1
something O -1
but O -1
does O -1
not O -1
know) O -1
a O -1
minute B-ASP -1
hand I-ASP -1
of I-ASP -1
a I-ASP -1
clock I-ASP -1
(the O -1
clock O -1
that O -1
was O -1
guarding O -1
the O -1
will) O -1
and O -1
a O -1
book O -1
(An O -1
Atlas B-ASP 1
he O -1
can't O -1
yet O -1
open) O -1

Arhtur B-ASP 1
does O -1
not O -1
know O -1
this O -1
but O -1
a O -1
will B-ASP -1
guarded O -1
by O -1
a O -1
clock B-ASP -1
face O -1
glass O -1
box O -1
and O -1
other O -1
odd O -1
things O -1
has O -1
been O -1
released O -1
which O -1
is O -1
the O -1
reason O -1
he O -1
got O -1
the O -1
key B-ASP -1
(clock O -1
hand) O -1
in O -1
the O -1
first O -1
place O -1

Arhtur B-ASP -1
does O -1
not O -1
know O -1
this O -1
but O -1
a O -1
will B-ASP -1
guarded O -1
by O -1
a O -1
clock B-ASP -1
face O -1
glass O -1
box O -1
and O -1
other O -1
odd O -1
things O -1
has O -1
been O -1
released O -1
which O -1
is O -1
the O -1
reason O -1
he O -1
got O -1
the O -1
key B-ASP 1
(clock O -1
hand) O -1
in O -1
the O -1
first O -1
place O -1

Arhtur B-ASP -1
does O -1
not O -1
know O -1
this O -1
but O -1
a O -1
will B-ASP 1
guarded O -1
by O -1
a O -1
clock B-ASP -1
face O -1
glass O -1
box O -1
and O -1
other O -1
odd O -1
things O -1
has O -1
been O -1
released O -1
which O -1
is O -1
the O -1
reason O -1
he O -1
got O -1
the O -1
key B-ASP -1
(clock O -1
hand) O -1
in O -1
the O -1
first O -1
place O -1

Arhtur B-ASP -1
does O -1
not O -1
know O -1
this O -1
but O -1
a O -1
will B-ASP -1
guarded O -1
by O -1
a O -1
clock B-ASP 1
face O -1
glass O -1
box O -1
and O -1
other O -1
odd O -1
things O -1
has O -1
been O -1
released O -1
which O -1
is O -1
the O -1
reason O -1
he O -1
got O -1
the O -1
key B-ASP -1
(clock O -1
hand) O -1
in O -1
the O -1
first O -1
place O -1

During O -1
this O -1
book O -1
Arthur B-ASP 1
meets O -1
some O -1
odd O -1
people O -1
like O -1
some O -1
dog-faced B-ASP -1
men I-ASP -1
in O -1
bowler O -1
hats O -1

During O -1
this O -1
book O -1
Arthur B-ASP -1
meets O -1
some O -1
odd O -1
people O -1
like O -1
some O -1
dog-faced B-ASP 1
men I-ASP 1
in O -1
bowler O -1
hats O -1

Arthur B-ASP 1
does O -1
not O -1
know O -1
the O -1
danger O -1
ahead O -1
of O -1
him O -1
untill O -1
the O -1
night O -1
somebody O -1
shows O -1
up O -1
at O -1
his O -1
window O -1

This O -1
book B-ASP 2
is O -1
a O -1
wonderful O -1
choice O -1

Garth B-ASP 2
Nix I-ASP 2
really O -1
outdid O -1
hiself O -1
when O -1
he O -1
wrote O -1
this O -1
one O -1

This O -1
book O -1
reminds O -1
me O -1
of O -1
Ravens O -1
Gate O -1
in O -1
a O -1
way O -1
so O -1
if O -1
you O -1
read O -1
and O -1
liked O -1
it O -1
you O -1
will O -1
love O -1
this! O -1
One O -1
of O -1
the O -1
best O -1
books B-ASP 2
I O -1
have O -1
ever O -1
read O -1

This O -1
is O -1
a O -1
dark O -1
side O -1
of O -1
the O -1
moon O -1
kind O -1
of O -1
book O -1
it O -1
is O -1
full O -1
of O -1
suspense B-ASP 2
and O -1
you O -1
never O -1
what O -1
will O -1
happen O -1
next O -1

You O -1
will O -1
find O -1
yourself O -1
captivated O -1
by O -1
each O -1
letter O -1
in O -1
this O -1
book, O -1
you O -1
will O -1
see O -1
that O -1
you O -1
are O -1
swept O -1
away O -1
in O -1
the O -1
pages O -1
but O -1
don't O -1
want O -1
to O -1
come O -1
out! O -1
Mister B-ASP 1
Monday I-ASP 1
will O -1
do O -1
anything O -1
to O -1
get O -1
the O -1
key B-ASP -1
back O -1
(you O -1
will O -1
have O -1
to O -1
read O -1
to O -1
see O -1
if O -1
Arthur B-ASP -1
makes O -1
it O -1
through O -1
the O -1
book O -1
alive)! O -1

You O -1
will O -1
find O -1
yourself O -1
captivated O -1
by O -1
each O -1
letter O -1
in O -1
this O -1
book, O -1
you O -1
will O -1
see O -1
that O -1
you O -1
are O -1
swept O -1
away O -1
in O -1
the O -1
pages O -1
but O -1
don't O -1
want O -1
to O -1
come O -1
out! O -1
Mister B-ASP -1
Monday I-ASP -1
will O -1
do O -1
anything O -1
to O -1
get O -1
the O -1
key B-ASP 1
back O -1
(you O -1
will O -1
have O -1
to O -1
read O -1
to O -1
see O -1
if O -1
Arthur B-ASP -1
makes O -1
it O -1
through O -1
the O -1
book O -1
alive)! O -1

You O -1
will O -1
find O -1
yourself O -1
captivated O -1
by O -1
each O -1
letter O -1
in O -1
this O -1
book, O -1
you O -1
will O -1
see O -1
that O -1
you O -1
are O -1
swept O -1
away O -1
in O -1
the O -1
pages O -1
but O -1
don't O -1
want O -1
to O -1
come O -1
out! O -1
Mister B-ASP -1
Monday I-ASP -1
will O -1
do O -1
anything O -1
to O -1
get O -1
the O -1
key B-ASP -1
back O -1
(you O -1
will O -1
have O -1
to O -1
read O -1
to O -1
see O -1
if O -1
Arthur B-ASP 1
makes O -1
it O -1
through O -1
the O -1
book O -1
alive)! O -1

This O -1
book O -1
is O -1
based O -1
mainly O -1
for O -1
teens B-ASP 2
having O -1
troubles O -1

It O -1
shows O -1
friendship, O -1
love, O -1
and O -1
dealing O -1
with O -1
your O -1
problems B-ASP 1

The O -1
book B-ASP 2
sneaks O -1
up O -1
on O -1
you O -1
and O -1
really O -1
[stinks] O -1
you O -1
in O -1

You O -1
find O -1
your O -1
self O -1
almost O -1
hurrying O -1
to O -1
the O -1
next O -1
page O -1
because O -1
the O -1
suspense B-ASP 2
builds O -1
through O -1
to O -1
the O -1
end O -1
of O -1
the O -1
book O -1

Very O -1
good O -1
characters B-ASP 2
with O -1
competent O -1
development O -1
and O -1
well O -1
thought O -1
out O -1
roles B-ASP -1
within O -1
the O -1
story O -1

Very O -1
good O -1
characters B-ASP -1
with O -1
competent O -1
development O -1
and O -1
well O -1
thought O -1
out O -1
roles B-ASP 2
within O -1
the O -1
story O -1

I O -1
would O -1
have O -1
liked O -1
a O -1
bit O -1
more O -1
detail O -1
on O -1
the O -1
locations B-ASP 0

With O -1
a O -1
believable O -1
main O -1
chacter, O -1
and O -1
a O -1
cast O -1
of O -1
funny O -1
friends, O -1
i O -1
enjoyed O -1
this O -1
book B-ASP 2
nearly O -1
whole O -1
heartedly O -1

It O -1
also O -1
has O -1
a O -1
little O -1
bit O -1
of O -1
religion B-ASP 1
questioning O -1

So O -1
if O -1
your O -1
super O -1
religous B-ASP 0
and O -1
don't O -1
like O -1
the O -1
idea O -1
of O -1
a O -1
semblance O -1
of O -1
god O -1
wrapped O -1
in O -1
chains, O -1
then O -1
this O -1
may O -1
not O -1
be O -1
the O -1
best O -1
book O -1
for O -1
you O -1

Detective O -1
Carol B-ASP 1
Jordan I-ASP 1
and O -1
Dr O -1

Tony O -1
Hill( O -1
pyschologist) O -1
are O -1
in O -1
vestingating O -1
the O -1
murders B-ASP 1
of I-ASP 1
prostitutes I-ASP 1
who O -1
are O -1
tortured O -1
and O -1
killed O -1

Carol B-ASP 1
and O -1
Tony B-ASP -1
are O -1
also O -1
investigating O -1
the O -1
murder B-ASP -1
and O -1
rape B-ASP -1
of O -1
children O -1

Carol B-ASP -1
and O -1
Tony B-ASP 1
are O -1
also O -1
investigating O -1
the O -1
murder B-ASP -1
and O -1
rape B-ASP -1
of O -1
children O -1

Carol B-ASP -1
and O -1
Tony B-ASP -1
are O -1
also O -1
investigating O -1
the O -1
murder B-ASP 1
and O -1
rape B-ASP -1
of O -1
children O -1

Carol B-ASP -1
and O -1
Tony B-ASP -1
are O -1
also O -1
investigating O -1
the O -1
murder B-ASP -1
and O -1
rape B-ASP 1
of O -1
children O -1

Carol B-ASP 1
and O -1
Tony B-ASP -1
(former O -1
lovers) O -1
are O -1
haunted O -1
by O -1
the O -1
memories O -1
of O -1
a O -1
past O -1
criminal B-ASP -1
investigation I-ASP -1

Carol B-ASP -1
and O -1
Tony B-ASP 1
(former O -1
lovers) O -1
are O -1
haunted O -1
by O -1
the O -1
memories O -1
of O -1
a O -1
past O -1
criminal B-ASP -1
investigation I-ASP -1

Carol B-ASP -1
and O -1
Tony B-ASP -1
(former O -1
lovers) O -1
are O -1
haunted O -1
by O -1
the O -1
memories O -1
of O -1
a O -1
past O -1
criminal B-ASP 1
investigation I-ASP 1

Carol's O -1
other O -1
police B-ASP 2
officers I-ASP 2
are O -1
very O -1
important O -1
to O -1
this O -1
novel O -1

The O -1
story B-ASP 2
was O -1
well O -1
plotted O -1
and O -1
moved O -1
quickly O -1

I O -1
liked O -1
the O -1
characters B-ASP 2

This O -1
book B-ASP 1
is O -1
special, O -1
but O -1
not O -1
incredible O -1

Liz B-ASP 1
and O -1
Sean B-ASP -1
seem O -1
to O -1
be O -1
a O -1
smooth O -1
and O -1
sophisticated O -1
senior B-ASP -1
high I-ASP -1
school I-ASP -1
couple I-ASP -1

Liz B-ASP -1
and O -1
Sean B-ASP 1
seem O -1
to O -1
be O -1
a O -1
smooth O -1
and O -1
sophisticated O -1
senior B-ASP -1
high I-ASP -1
school I-ASP -1
couple I-ASP -1

Liz B-ASP -1
and O -1
Sean B-ASP -1
seem O -1
to O -1
be O -1
a O -1
smooth O -1
and O -1
sophisticated O -1
senior B-ASP 2
high I-ASP 2
school I-ASP 2
couple I-ASP 2

They O -1
introduce O -1
their O -1
awkward O -1
friends O -1
Maggie B-ASP 0
and O -1
Dennis B-ASP -1
to O -1
each O -1
other O -1

They O -1
introduce O -1
their O -1
awkward O -1
friends O -1
Maggie B-ASP -1
and O -1
Dennis B-ASP 0
to O -1
each O -1
other O -1

Underneath O -1
the O -1
veneer O -1
of O -1
success O -1
Liz B-ASP 0
and O -1
Sean B-ASP -1
have O -1
problems O -1
with O -1
their O -1
parents B-ASP -1
and O -1
each O -1
other O -1

Underneath O -1
the O -1
veneer O -1
of O -1
success O -1
Liz B-ASP -1
and O -1
Sean B-ASP 0
have O -1
problems O -1
with O -1
their O -1
parents B-ASP -1
and O -1
each O -1
other O -1

Underneath O -1
the O -1
veneer O -1
of O -1
success O -1
Liz B-ASP -1
and O -1
Sean B-ASP -1
have O -1
problems O -1
with O -1
their O -1
parents B-ASP 1
and O -1
each O -1
other O -1

Do O -1
their O -1
parents B-ASP -1
understand O -1
or O -1
even O -1
care O -1
about O -1
them? O -1
Are O -1
they O -1
ready O -1
for O -1
sex? O -1
Meanwhile O -1
can O -1
Maggie B-ASP 1
and O -1
Dennis B-ASP -1
learn O -1
to O -1
communicate O -1
enough O -1
to O -1
stay O -1
together? O -1

Do O -1
their O -1
parents B-ASP -1
understand O -1
or O -1
even O -1
care O -1
about O -1
them? O -1
Are O -1
they O -1
ready O -1
for O -1
sex? O -1
Meanwhile O -1
can O -1
Maggie B-ASP -1
and O -1
Dennis B-ASP 1
learn O -1
to O -1
communicate O -1
enough O -1
to O -1
stay O -1
together? O -1

Do O -1
their O -1
parents B-ASP 1
understand O -1
or O -1
even O -1
care O -1
about O -1
them? O -1
Are O -1
they O -1
ready O -1
for O -1
sex? O -1
Meanwhile O -1
can O -1
Maggie B-ASP -1
and O -1
Dennis B-ASP -1
learn O -1
to O -1
communicate O -1
enough O -1
to O -1
stay O -1
together? O -1

This O -1
book O -1
is O -1
Paul O -1
Zindel's O -1
second O -1
and O -1
was O -1
first O -1
published O -1
way O -1
back O -1
in O -1
1969 B-ASP 1

Liz B-ASP 1
and O -1
Maggie B-ASP -1
are O -1
the O -1
main B-ASP -1
characters I-ASP -1
so O -1
this O -1
could O -1
be O -1
described O -1
as O -1
a O -1
book O -1
for O -1
girls, O -1
but O -1
the O -1
lives O -1
of O -1
Sean B-ASP -1
and O -1
Dennis B-ASP -1
are O -1
also O -1
described O -1
in O -1
important O -1
sub-plots O -1

Liz B-ASP -1
and O -1
Maggie B-ASP 1
are O -1
the O -1
main B-ASP -1
characters I-ASP -1
so O -1
this O -1
could O -1
be O -1
described O -1
as O -1
a O -1
book O -1
for O -1
girls, O -1
but O -1
the O -1
lives O -1
of O -1
Sean B-ASP -1
and O -1
Dennis B-ASP -1
are O -1
also O -1
described O -1
in O -1
important O -1
sub-plots O -1

Liz B-ASP -1
and O -1
Maggie B-ASP -1
are O -1
the O -1
main B-ASP 1
characters I-ASP 1
so O -1
this O -1
could O -1
be O -1
described O -1
as O -1
a O -1
book O -1
for O -1
girls, O -1
but O -1
the O -1
lives O -1
of O -1
Sean B-ASP -1
and O -1
Dennis B-ASP -1
are O -1
also O -1
described O -1
in O -1
important O -1
sub-plots O -1

Liz B-ASP -1
and O -1
Maggie B-ASP -1
are O -1
the O -1
main B-ASP -1
characters I-ASP -1
so O -1
this O -1
could O -1
be O -1
described O -1
as O -1
a O -1
book O -1
for O -1
girls, O -1
but O -1
the O -1
lives O -1
of O -1
Sean B-ASP 1
and O -1
Dennis B-ASP -1
are O -1
also O -1
described O -1
in O -1
important O -1
sub-plots O -1

Liz B-ASP -1
and O -1
Maggie B-ASP -1
are O -1
the O -1
main B-ASP -1
characters I-ASP -1
so O -1
this O -1
could O -1
be O -1
described O -1
as O -1
a O -1
book O -1
for O -1
