part B-ASP 2
i O -1
found O -1
to O -1
be O -1
the O -1
most O -1
engaging O -1
is O -1
the O -1
story O -1
of O -1
sun O -1
wukong O -1
aka O -1
the O -1
monkey O -1
king O -1

i O -1
enjoyed O -1
how O -1
hard O -1
he O -1
tried O -1
to O -1
become O -1
equal O -1
to O -1
the O -1
gods O -1
and O -1
eventually O -1
he O -1
does O -1
For O -1
being O -1
such O -1
an O -1
old O -1
tale B-ASP 0
it O -1
still O -1
holds O -1
up O -1
in O -1
modern O -1
times O -1

yeeess O -1
And O -1
that O -1
Holy O -1
fool O -1
Tripitaka O -1
I O -1
am O -1
disrespectful O -1
to O -1
demons B-ASP 2

one O -1
of O -1
the O -1
great O -1
classics O -1
of O -1
Chinese O -1
literature B-ASP 2
Make O -1
sure O -1
and O -1
choose O -1
a O -1
version O -1
that O -1
is O -1
right O -1
for O -1
you O -1
The O -1
stories O -1
are O -1
neat O -1
but O -1
a O -1
little O -1
repetative O -1
I O -1
would O -1
definately O -1
recommend O -1
an O -1
abridged O -1
version O -1
Still O -1

the O -1
adventures O -1
are O -1
interesting O -1
and O -1
give O -1
an O -1
insight B-ASP 2
into O -1
Chinese O -1
culture O -1
and O -1
mythology O -1

Monkey O -1
is O -1
the O -1
most O -1
deliteful O -1
journey O -1
to O -1
enlightenment O -1
I O -1
am O -1
its O -1
biggest O -1
fan B-ASP 2
I O -1
highly O -1
encourage O -1
anyone O -1
and O -1
everyone O -1
to O -1
read O -1
it O -1
regardless O -1
of O -1
age O -1
or O -1
education O -1
It O -1
will O -1
teach O -1
you O -1
most O -1
everything O -1
you O -1
will O -1
ever O -1
need O -1
to O -1
know O -1

a O -1
fine O -1
translation B-ASP 2
with O -1
surprisingly O -1
few O -1
footnotes O -1

but O -1
the O -1
sheer O -1
length B-ASP 0
and O -1
readability B-ASP -1
make O -1
it O -1
worth O -1
the O -1
while O -1

but O -1
the O -1
sheer O -1
length B-ASP -1
and O -1
readability B-ASP 0
make O -1
it O -1
worth O -1
the O -1
while O -1

simple O -1
style B-ASP 2
Maybe O -1
someday O -1
I O -1
can O -1
get O -1
over O -1
the O -1
energy O -1
barrier O -1
and O -1
give O -1
it O -1
another O -1
try O -1
But O -1
if O -1
youre O -1
a O -1
Judge O -1
Dee O -1
fan O -1

dont O -1
be O -1
sure O -1
you O -1
can O -1
get O -1
yourself O -1
into O -1
this O -1
story B-ASP 2

Wow O -1
As O -1
a O -1
massive O -1
fan B-ASP 0
of O -1
the O -1
original O -1
Monkey O -1
TV O -1
show O -1
which O -1
aired O -1
in O -1
England O -1
in O -1
the O -1
s O -1

I O -1
had O -1
always O -1
been O -1
interested O -1
in O -1
reading O -1
the O -1
even O -1
more O -1
original O -1
book O -1
by O -1
Wu O -1
Chen O -1
En O -1
This O -1
is O -1
an O -1
excellent O -1
level O -1
book O -1
which O -1
youd O -1
never O -1
guess O -1
is O -1
as O -1
old O -1
as O -1
around O -1
years B-ASP 0
Beautifully O -1
translated O -1
into O -1
English O -1

but O -1
a O -1
level O -1
of O -1
English B-ASP 2
that O -1
is O -1
easily O -1
accessible O -1
to O -1
just O -1
about O -1
anyone O -1
Its O -1
a O -1
beautiful O -1
read O -1
and O -1
very O -1
inspiring O -1
if O -1
you O -1
are O -1
travelling O -1
somewhere O -1
but O -1
also O -1
inspiring O -1
even O -1
if O -1
youre O -1
not O -1
Sometimes O -1
the O -1
chapters O -1
are O -1
short O -1
and O -1
sometimes O -1
theyre O -1
long O -1
but O -1
either O -1
way O -1
they O -1
are O -1
never O -1
boring O -1
Its O -1
carefully O -1
written O -1
and O -1
beautifully O -1
thought O -1
out O -1
and O -1
I O -1
would O -1
recommend O -1
it O -1
to O -1
anyone O -1
seeking O -1
an O -1
inspiring O -1
read O -1
Its O -1
also O -1
not O -1
too O -1
hard O -1
to O -1
get O -1
through O -1
Took O -1
me O -1
about O -1
days O -1
to O -1
finish O -1
it O -1
and O -1
I O -1
loved O -1
every O -1
moment O -1

This O -1
is O -1
an O -1
enjoyable O -1
story B-ASP 2

but O -1
so O -1
many O -1
things O -1
seem O -1
overviewed O -1
in O -1
this O -1
abridged O -1
translation B-ASP 0
that O -1
it O -1
leaves O -1
me O -1
wishing O -1
to O -1
read O -1
the O -1
full O -1
translated O -1
version O -1
which O -1
I O -1
know O -1
is O -1
available O -1

the O -1
Chinese O -1
translation B-ASP 0
in O -1
to O -1
English O -1
seems O -1
wrong O -1
in O -1
some O -1
parts O -1
either O -1
by O -1
phonetical O -1
spelling O -1
oddities O -1

not O -1
bad O -1
Id O -1
say O -1
this O -1
is O -1
a O -1
good O -1
general O -1
overview O -1
of O -1
a O -1
story B-ASP 2

it O -1
would O -1
be O -1
better O -1
to O -1
seek O -1
a O -1
full O -1
translation B-ASP 2
which O -1
I O -1
plan O -1
to O -1
do O -1

Arthur O -1
Waleys O -1
translation B-ASP 2
of O -1
Wu O -1
Chengens O -1
Monkey O -1
is O -1
lively O -1

humorous O -1
and O -1
captures O -1
wonderfully O -1
vibrant O -1
characterisations O -1
of O -1
a O -1
myriad O -1
host O -1
of O -1
characters B-ASP 2

the O -1
influences O -1
of O -1
this O -1
tale B-ASP 0
on O -1
Masashi O -1
Kishimotos O -1
manga O -1
Naruto O -1
are O -1
evident O -1
I O -1
am O -1
now O -1
curious O -1
to O -1
read O -1
more O -1
of O -1
Arthur O -1
Waleys O -1
translations O -1

and O -1
could O -1
have O -1
been O -1
cut O -1
Overall O -1
though O -1
if O -1
you O -1
have O -1
an O -1
interest O -1
in O -1
Asian B-ASP 2
fiction O -1
and O -1
light B-ASP -1
hearted O -1
romps O -1
through O -1
distant O -1
kingdoms O -1
this O -1
is O -1
for O -1
you O -1

and O -1
could O -1
have O -1
been O -1
cut O -1
Overall O -1
though O -1
if O -1
you O -1
have O -1
an O -1
interest O -1
in O -1
Asian B-ASP -1
fiction O -1
and O -1
light B-ASP 2
hearted O -1
romps O -1
through O -1
distant O -1
kingdoms O -1
this O -1
is O -1
for O -1
you O -1

A O -1
must O -1
read O -1
for O -1
anyone O -1
interested O -1
in O -1
reading O -1
Chinese O -1
classics O -1
I O -1
can O -1
see O -1
this O -1
book O -1
being O -1
made O -1
into O -1
a O -1
movie O -1
one O -1
day O -1
if O -1
it O -1
hasnt O -1
already O -1
What O -1
an O -1
intelligent O -1
man O -1
for O -1
the O -1
th O -1
century B-ASP 2
Long O -1
live O -1
his O -1
brilliant O -1
read O -1
I O -1
hope O -1
more O -1
people O -1
discover O -1
this O -1
hidden O -1
gem O -1
I O -1
dont O -1
want O -1
to O -1
say O -1
more O -1
than O -1
that O -1
it O -1
is O -1
very O -1
easy O -1
to O -1
read O -1
and O -1
at O -1
times O -1
you O -1
feel O -1
that O -1
youre O -1
in O -1
Monkeys O -1
life O -1

it O -1
is O -1
difficult O -1
to O -1
appreciate O -1
why O -1
the O -1
author B-ASP 0
chose O -1
to O -1
call O -1
it O -1
Monkey O -1
While O -1
the O -1
character B-ASP -1
of O -1
Monkey O -1
does O -1
occupy O -1
much O -1
of O -1
the O -1
first O -1
part O -1
of O -1
the O -1
book O -1
and O -1
remains O -1
the O -1
strongest O -1
and O -1

it O -1
is O -1
difficult O -1
to O -1
appreciate O -1
why O -1
the O -1
author B-ASP -1
chose O -1
to O -1
call O -1
it O -1
Monkey O -1
While O -1
the O -1
character B-ASP 0
of O -1
Monkey O -1
does O -1
occupy O -1
much O -1
of O -1
the O -1
first O -1
part O -1
of O -1
the O -1
book O -1
and O -1
remains O -1
the O -1
strongest O -1
and O -1

most O -1
peoples O -1
favourite O -1
character B-ASP 2
throughout O -1

both O -1
obvious O -1
and O -1
subtle O -1
It O -1
would O -1
help O -1
if O -1
you O -1
had O -1
a O -1
certain O -1
understanding B-ASP 0
of O -1
Chinese O -1
History O -1
and O -1
culture O -1
in O -1
your O -1
reading O -1
of O -1
this O -1
book O -1
to O -1
understand O -1
the O -1
many O -1
references O -1
contained O -1
within O -1
However O -1

and O -1
are O -1
then O -1
thrown O -1
into O -1
a O -1
seemingly O -1
completely O -1
unrelated O -1
topic O -1
But O -1
the O -1
way O -1
Wu O -1
ChengAn O -1
has O -1
worked O -1
all O -1
these O -1
plots O -1
into O -1
a O -1
coherent O -1
story B-ASP 2
is O -1
truly O -1
brilliant O -1
Instead O -1
of O -1
finding O -1
it O -1
disjointed O -1

I O -1
found O -1
the O -1
the O -1
jumps O -1
kept O -1
the O -1
book O -1
very O -1
exciting O -1
While O -1
there O -1
are O -1
certain O -1
parts O -1
of O -1
the O -1
plot B-ASP 2
which O -1
I O -1
assume O -1
are O -1
composed O -1
according O -1
to O -1
the O -1
epic O -1
style O -1
of O -1
the O -1
time O -1
for O -1
example B-ASP -1

I O -1
found O -1
the O -1
the O -1
jumps O -1
kept O -1
the O -1
book O -1
very O -1
exciting O -1
While O -1
there O -1
are O -1
certain O -1
parts O -1
of O -1
the O -1
plot B-ASP -1
which O -1
I O -1
assume O -1
are O -1
composed O -1
according O -1
to O -1
the O -1
epic O -1
style O -1
of O -1
the O -1
time O -1
for O -1
example B-ASP 2

these O -1
dont O -1
detract O -1
anything O -1
from O -1
the O -1
novel B-ASP 2
to O -1
one O -1
who O -1
is O -1
used O -1
to O -1
epic O -1
literature O -1
for O -1
example O -1

both O -1
loveable O -1
and O -1
naughty O -1
with O -1
fabulous O -1
powers B-ASP 2
Sandy O -1
doesnt O -1
really O -1
do O -1
much O -1
Tripitaka O -1
is O -1
hilarious O -1
simply O -1
because O -1
he O -1
is O -1
portrayed O -1
as O -1
the O -1
hero O -1
of O -1
this O -1
book O -1
but O -1
spends O -1
most O -1
of O -1
his O -1
time O -1
being O -1
rescued O -1
by O -1
his O -1
disciples O -1
It O -1
truly O -1
is O -1
riotous O -1
Thus O -1

The O -1
basic O -1
premise O -1
of O -1
this O -1
novel B-ASP 2

sees O -1
a O -1
group O -1
of O -1
four O -1
set O -1
out O -1
on O -1
an O -1
epic O -1
journey B-ASP 2
to O -1
recover O -1
the O -1
Buddhist O -1
sutras O -1
from O -1
India O -1
and O -1
bring O -1
them O -1
to O -1
China O -1
On O -1
the O -1
way O -1
they O -1
encounter O -1
various O -1
monsters O -1

ghosts O -1
and O -1
demons B-ASP 0
trying O -1
to O -1
stop O -1
them O -1
The O -1
four O -1
represent O -1
different O -1
sides O -1
of O -1
human O -1
nature B-ASP -1

ghosts O -1
and O -1
demons B-ASP -1
trying O -1
to O -1
stop O -1
them O -1
The O -1
four O -1
represent O -1
different O -1
sides O -1
of O -1
human O -1
nature B-ASP 0

their O -1
journey B-ASP 0
to O -1
the O -1
West O -1
actually O -1
India O -1
mirrors O -1
the O -1
human O -1
journey O -1
of O -1
life O -1
and O -1
whilst O -1
Heaven O -1
is O -1
awash O -1
with O -1
bureaucracy O -1

the O -1
Earth O -1
is O -1
littered O -1
with O -1
challenges O -1
and O -1
obstacles O -1
The O -1
Monkey O -1
King O -1
is O -1
perhaps O -1
the O -1
most O -1
famous O -1
character B-ASP 2
of O -1
all O -1

the O -1
ability O -1
to O -1
transform O -1
himself O -1
into O -1
over O -1
different O -1
shapes O -1
and O -1
a O -1
whole O -1
host O -1
of O -1
magical O -1
powers B-ASP 2
Tripitaka O -1
is O -1
the O -1
monk O -1

but O -1
not O -1
averse O -1
to O -1
reciting O -1
a O -1
curse O -1
that O -1
can O -1
keep O -1
Monkey O -1
under O -1
control O -1
Pigsy O -1
is O -1
the O -1
third O -1
main O -1
character B-ASP 2

but O -1
pretty O -1
nondescript O -1
member O -1
of O -1
the O -1
group B-ASP -1
The O -1
story B-ASP 2
is B-ASP -1
humorous O -1
and O -1
satirical O -1
It O -1
contains O -1
a O -1
lot O -1
of O -1
references O -1
to O -1
Chinese O -1
history O -1
and O -1
elements O -1
of O -1
Buddhism O -1
and O -1
Taoism O -1
Daoism O -1
which O -1
can O -1
be O -1
a O -1
bit O -1
confusing O -1
if O -1
you O -1
have O -1
no O -1
previous O -1
knowledge B-ASP -1
Arthur O -1
Waleys O -1
translation O -1
is O -1
only O -1
a O -1
fraction O -1
of O -1
the O -1
original O -1
tome O -1
however O -1

but O -1
pretty O -1
nondescript O -1
member O -1
of O -1
the O -1
group B-ASP -1
The O -1
story B-ASP -1
is B-ASP -1
humorous O -1
and O -1
satirical O -1
It O -1
contains O -1
a O -1
lot O -1
of O -1
references O -1
to O -1
Chinese O -1
history O -1
and O -1
elements O -1
of O -1
Buddhism O -1
and O -1
Taoism O -1
Daoism O -1
which O -1
can O -1
be O -1
a O -1
bit O -1
confusing O -1
if O -1
you O -1
have O -1
no O -1
previous O -1
knowledge B-ASP 0
Arthur O -1
Waleys O -1
translation O -1
is O -1
only O -1
a O -1
fraction O -1
of O -1
the O -1
original O -1
tome O -1
however O -1

and O -1
those O -1
looking O -1
for O -1
a O -1
genuine O -1
translation B-ASP 2
of O -1
equal B-ASP -1
depth B-ASP -1
to O -1
the O -1
original O -1
should O -1
look O -1
elsewhere O -1
Think O -1
of O -1
this O -1
as O -1
a O -1
distillation O -1
of O -1
some O -1
of O -1
the O -1
best O -1
bits O -1
Perhaps O -1
you O -1
need O -1
to O -1
live O -1
in O -1
China O -1
to O -1
realise O -1
just O -1
how O -1
important O -1
this B-ASP -1
novel O -1
is O -1

and O -1
those O -1
looking O -1
for O -1
a O -1
genuine O -1
translation B-ASP -1
of O -1
equal B-ASP -1
depth B-ASP 2
to O -1
the O -1
original O -1
should O -1
look O -1
elsewhere O -1
Think O -1
of O -1
this O -1
as O -1
a O -1
distillation O -1
of O -1
some O -1
of O -1
the O -1
best O -1
bits O -1
Perhaps O -1
you O -1
need O -1
to O -1
live O -1
in O -1
China O -1
to O -1
realise O -1
just O -1
how O -1
important O -1
this B-ASP -1
novel O -1
is O -1

but O -1
also O -1
in O -1
the O -1
Chinese O -1
contemporary O -1
imagination B-ASP 2
If O -1
youre O -1
interested O -1
in O -1
China O -1
and O -1
Chinese O -1
cultural O -1
mythology O -1

how O -1
did O -1
he O -1
get O -1
to O -1
possess O -1
the O -1
staff O -1
Why O -1
does O -1
he O -1
wear O -1
a O -1
head O -1
band O -1
that O -1
hurts O -1
his O -1
head O -1
Did O -1
they O -1
get O -1
the O -1
Buddhist O -1
scriptures O -1
from O -1
India O -1
Who O -1
was O -1
Pigsy O -1
and O -1
Sandy O -1
It O -1
actually O -1
goes O -1
hand B-ASP 2
in O -1
hand O -1
with O -1
the O -1
old O -1
TV O -1
show O -1
really O -1
well O -1
funnily O -1
but O -1
is O -1
so O -1
beautifully O -1
translated O -1
I O -1
adore O -1
this O -1
book O -1
and O -1
take O -1
a O -1
copy O -1
everywhere O -1
I O -1
go O -1

Good O -1
quality O -1
binding O -1
and O -1
cover O -1
This O -1
story O -1
is O -1
vastly O -1
underrated O -1
Monkey O -1
is O -1
a O -1
mix O -1
of O -1
adventure B-ASP 2
and O -1
morality O -1
that O -1
blends O -1
together O -1
in O -1
an O -1
early O -1
quest O -1
tale O -1
that O -1
is O -1
unlike O -1
those O -1
found O -1
in O -1
the O -1
West O -1
Although O -1
I O -1
knew O -1
the O -1
ending O -1
and O -1
characters O -1
beforehand O -1

I O -1
had O -1
no O -1
idea B-ASP 2
of O -1
the O -1
variety O -1
of O -1
adventures O -1
they O -1
undertake O -1
Well O -1
worth O -1
a O -1
read O -1

Those O -1
of O -1
a O -1
certain O -1
age B-ASP 2
in O -1
the O -1
UK O -1
will O -1
remember O -1
the O -1
Japanese O -1
TV O -1
series O -1
of O -1
a O -1
Chinese O -1
folk O -1
tale O -1

well O -1
this O -1
is O -1
the O -1
book O -1
where O -1
it O -1
all O -1
began O -1
This O -1
is O -1
the O -1
story B-ASP 2
of O -1
a O -1
Monk O -1
tasked O -1
to O -1
collect O -1
holy O -1
scriptures O -1
from O -1
the O -1
India O -1
and O -1
bring O -1
them O -1
back O -1
to O -1
China O -1
On O -1
his O -1
travels O -1
is O -1
his O -1
accompanied O -1
by O -1
Monkey O -1

but O -1
still O -1
manages O -1
to O -1
tell O -1
a O -1
good O -1
story B-ASP 2
However O -1
I O -1
would O -1
recommend O -1
buying O -1
the O -1
physical O -1
book O -1
The O -1
Kindle O -1
copy O -1
contains O -1
a O -1
number O -1
of O -1
OCR O -1
errors O -1

where O -1
the O -1
publisher O -1
has O -1
attempted O -1
to O -1
convert O -1
the O -1
physical O -1
book O -1
to O -1
an O -1
ebook O -1
Even O -1
with O -1
the O -1
latest O -1
updated O -1
version B-ASP 2
you O -1
will O -1
see O -1
the O -1
odd O -1
or O -1
in O -1
place O -1
of O -1
z O -1

A O -1
charming O -1
story B-ASP 2
to O -1
read O -1
Monkey O -1
is O -1
a O -1
very O -1
likeable O -1
and O -1
witty O -1
character O -1
and O -1
this O -1
text O -1
is O -1
easy O -1
to O -1
read O -1
in O -1
modern O -1
English O -1

Bought O -1
this O -1
because O -1
I O -1
am O -1
a O -1
fan B-ASP 0
of O -1
the O -1
old O -1
TV O -1
series O -1
Was O -1
pleasantly O -1
surprised O -1
to O -1
find O -1
that O -1
the O -1
humour O -1
and O -1
silliness O -1
were O -1
not O -1
fabricated O -1
by O -1
TV O -1
producers O -1

but O -1
actually O -1
exist O -1
in O -1
the O -1
original O -1
text B-ASP 2
As O -1
a O -1
translation O -1
of O -1
a O -1
sixteenth O -1
century O -1
text O -1

but O -1
I O -1
now O -1
see O -1
how O -1
it O -1
fit O -1
so O -1
neatly O -1
into O -1
a O -1
TV O -1
format B-ASP 2
Ive O -1
read O -1
this O -1
to O -1
my O -1
son O -1
as O -1
a O -1
bedtime O -1
story O -1

and O -1
he O -1
loved O -1
it O -1
Its O -1
a O -1
real O -1
magical O -1
story B-ASP 2
that O -1
does O -1
not O -1
age O -1
Love O -1
it O -1

I O -1
decided O -1
to O -1
buy O -1
this O -1
and O -1
was O -1
pleasantly O -1
surprised O -1
to O -1
find O -1
the O -1
book O -1
so O -1
much O -1
better O -1
still O -1
Arthur O -1
Waleys O -1
translation B-ASP 2
renders O -1
it O -1
exceedingly O -1
accessible O -1
to O -1
a O -1
worldwide O -1
audience O -1
A O -1
timeless O -1
classic O -1

I O -1
bought O -1
this O -1
as O -1
it O -1
is O -1
what O -1
the O -1
TV O -1
series O -1
Monkey O -1
was O -1
based O -1
on O -1
It O -1
was O -1
brilliant O -1
from O -1
start O -1
to O -1
finish O -1
as O -1
the O -1
TV O -1
show O -1
practically O -1
copied O -1
this O -1
ancient O -1
story B-ASP 0
word O -1
for O -1
word O -1
Crucial O -1
reading O -1
for O -1
any O -1
Monkey O -1
fans O -1

Highly O -1
recommend O -1
if O -1
interested O -1
in O -1
oriental O -1
literature B-ASP 0
Simple O -1
and O -1
easy O -1
to O -1
read O -1

very O -1
enjoyable O -1
Amusing O -1
characters B-ASP 2
and O -1
plots O -1
will O -1
keep O -1
you O -1
hooked O -1

is O -1
as O -1
iconic O -1
to O -1
many O -1
British O -1
schoolchildren O -1
thanks O -1
to O -1
the O -1
dubbed O -1
TV O -1
version B-ASP 2
as O -1
the O -1
original O -1
text O -1
is O -1
to O -1
the O -1
Chinese O -1
Whats O -1
interesting O -1
is O -1
how O -1
closely O -1
the O -1
TV O -1
stuck O -1
to O -1
the O -1
book O -1
One O -1
of O -1
the O -1
great O -1
reads O -1
A O -1
joy O -1

stars O -1
great O -1
page B-ASP 2
turner O -1
Each O -1
adventure O -1
gets O -1
better O -1
each O -1
time O -1
Monkey O -1
is O -1
my O -1
favorite O -1
character O -1
who O -1
just O -1
keeps O -1
evolving O -1

I O -1
bought B-ASP -1
this O -1
book O -1
after O -1
running O -1
a O -1
web O -1
search O -1
for O -1
the O -1
TV O -1
